model,query,run,rows,latency
OpenTargets,Which pathways are associated with the JAK2 gene?,1,38,17.291724557057023
OpenTargets,Which pathways are associated with the JAK2 gene?,2,38,17.46258339844644
OpenTargets,Which pathways are associated with the JAK2 gene?,3,38,12.948305128142238
OpenTargets,Which pathways are associated with the JAK2 gene?,4,38,15.030249686911702
OpenTargets,Which pathways are associated with the JAK2 gene?,5,38,15.165844205766916
OpenTargets,Which drugs are used to treat rheumatoid arthritis?,1,797,21.017989948391914
OpenTargets,Which drugs are used to treat rheumatoid arthritis?,2,797,16.018467020243406
OpenTargets,Which drugs are used to treat rheumatoid arthritis?,3,797,15.731821054592729
OpenTargets,Which drugs are used to treat rheumatoid arthritis?,4,797,19.31499272212386
OpenTargets,Which drugs are used to treat rheumatoid arthritis?,5,797,16.3781108148396
OpenTargets,Which genes are associated with ovarian cancer?,1,8979,28.22297034226358
OpenTargets,Which genes are associated with ovarian cancer?,2,8979,19.936380736529827
OpenTargets,Which genes are associated with ovarian cancer?,3,8979,17.373786183074117
OpenTargets,Which genes are associated with ovarian cancer?,4,8979,19.253999665379524
OpenTargets,Which genes are associated with ovarian cancer?,5,8979,17.899450736120343
OpenTargets,What are the known targets of regorafenib?,1,18,16.73064448311925
OpenTargets,What are the known targets of regorafenib?,2,18,16.749563014134765
OpenTargets,What are the known targets of regorafenib?,3,18,14.536744033917785
OpenTargets,What are the known targets of regorafenib?,4,18,17.276721699163318
OpenTargets,What are the known targets of regorafenib?,5,18,15.518382631242275
OpenTargets,Which pathways are associated with the STAT3 gene?,1,39,16.307758348062634
OpenTargets,Which pathways are associated with the STAT3 gene?,2,39,15.460978841409087
OpenTargets,Which pathways are associated with the STAT3 gene?,3,39,15.209047589451075
OpenTargets,Which pathways are associated with the STAT3 gene?,4,39,15.314894190058112
OpenTargets,Which pathways are associated with the STAT3 gene?,5,39,14.379621351137757
OpenTargets,Which genes are associated with fever (pyrexia)?,1,951,14.384239664301276
OpenTargets,Which genes are associated with fever (pyrexia)?,2,951,14.662382055073977
OpenTargets,Which genes are associated with fever (pyrexia)?,3,951,11.653534354642034
OpenTargets,Which genes are associated with fever (pyrexia)?,4,951,13.48089625313878
OpenTargets,Which genes are associated with fever (pyrexia)?,5,951,11.48403356783092
OpenTargets,Which diseases are treated with bevacizumab?,1,857,16.576772982254624
OpenTargets,Which diseases are treated with bevacizumab?,2,857,13.032309306785464
OpenTargets,Which diseases are treated with bevacizumab?,3,857,16.2558982539922
OpenTargets,Which diseases are treated with bevacizumab?,4,857,13.239323703572154
OpenTargets,Which diseases are treated with bevacizumab?,5,857,13.63055169209838
OpenTargets,What are the known targets of cabozantinib?,1,2,15.07870395295322
OpenTargets,What are the known targets of cabozantinib?,2,2,13.005497206002474
OpenTargets,What are the known targets of cabozantinib?,3,2,18.400338558480144
OpenTargets,What are the known targets of cabozantinib?,4,2,12.602627320215106
OpenTargets,What are the known targets of cabozantinib?,5,2,14.283186092972755
OpenTargets,Which pathways are associated with the TNF gene?,1,10,14.741454420611262
OpenTargets,Which pathways are associated with the TNF gene?,2,10,12.13361389376223
OpenTargets,Which pathways are associated with the TNF gene?,3,10,12.285687264055014
OpenTargets,Which pathways are associated with the TNF gene?,4,10,12.035747490823269
OpenTargets,Which pathways are associated with the TNF gene?,5,10,13.333259463310242
OpenTargets,Which diseases are associated with the NPM1 gene?,1,664,16.40569664351642
OpenTargets,Which diseases are associated with the NPM1 gene?,2,664,12.147443395107985
OpenTargets,Which diseases are associated with the NPM1 gene?,3,664,13.44927566125989
OpenTargets,Which diseases are associated with the NPM1 gene?,4,664,11.3512192517519
OpenTargets,Which diseases are associated with the NPM1 gene?,5,664,13.376623794436455
OpenTargets,Which pathways are associated with the CD19 gene?,1,6,14.331398241221905
OpenTargets,Which pathways are associated with the CD19 gene?,2,6,15.334674429148436
OpenTargets,Which pathways are associated with the CD19 gene?,3,6,15.621506968513131
OpenTargets,Which pathways are associated with the CD19 gene?,4,6,13.158166412264109
OpenTargets,Which pathways are associated with the CD19 gene?,5,6,14.477483466267586
OpenTargets,Which drugs are used to treat migraine?,1,366,19.27710483968258
OpenTargets,Which drugs are used to treat migraine?,2,366,17.08071177266538
OpenTargets,Which drugs are used to treat migraine?,3,366,19.751537196338177
OpenTargets,Which drugs are used to treat migraine?,4,366,14.873557273298502
OpenTargets,Which drugs are used to treat migraine?,5,366,14.74955896474421
OpenTargets,Which genes are associated with epilepsy?,1,7140,23.726148368790746
OpenTargets,Which genes are associated with epilepsy?,2,7140,19.119620572775602
OpenTargets,Which genes are associated with epilepsy?,3,7140,18.591723071411252
OpenTargets,Which genes are associated with epilepsy?,4,7140,15.619260918349028
OpenTargets,Which genes are associated with epilepsy?,5,7140,15.300199039280415
OpenTargets,Which diseases are treated with trastuzumab deruxtecan?,1,92,16.2021701335907
OpenTargets,Which diseases are treated with trastuzumab deruxtecan?,2,92,15.317677794024348
OpenTargets,Which diseases are treated with trastuzumab deruxtecan?,3,92,14.67245396785438
OpenTargets,Which diseases are treated with trastuzumab deruxtecan?,4,92,15.52575541101396
OpenTargets,Which diseases are treated with trastuzumab deruxtecan?,5,92,13.005438804626465
OpenTargets,Which genes are associated with Alzheimer’s disease?,1,12727,22.336471885442734
OpenTargets,Which genes are associated with Alzheimer’s disease?,2,12727,25.88827828131616
OpenTargets,Which genes are associated with Alzheimer’s disease?,4,12727,19.937194757163525
OpenTargets,Which genes are associated with Alzheimer’s disease?,5,12727,21.88795250467956
OpenTargets,For which diseases is darolutamide used?,1,39,15.91610479541123
OpenTargets,For which diseases is darolutamide used?,2,39,14.21856757067144
OpenTargets,For which diseases is darolutamide used?,3,39,14.35342401638627
OpenTargets,For which diseases is darolutamide used?,4,39,14.418102033436298
OpenTargets,For which diseases is darolutamide used?,5,39,14.615953965112567
OpenTargets,Which genes are associated with renal cell carcinoma?,1,8668,26.539052771404386
OpenTargets,Which genes are associated with renal cell carcinoma?,2,8668,21.69075266085565
OpenTargets,Which genes are associated with renal cell carcinoma?,3,8668,18.63113123178482
OpenTargets,Which genes are associated with renal cell carcinoma?,4,8668,15.833992516621947
OpenTargets,Which genes are associated with renal cell carcinoma?,5,8668,17.655107580125332
OpenTargets,Which diseases are associated with the KRAS gene?,1,1801,14.629204019904137
OpenTargets,Which diseases are associated with the KRAS gene?,2,1801,12.017101302742958
OpenTargets,Which diseases are associated with the KRAS gene?,3,1801,12.157591663300991
OpenTargets,Which diseases are associated with the KRAS gene?,4,1801,13.470930755138397
OpenTargets,Which diseases are associated with the KRAS gene?,5,1801,14.315373677760363
OpenTargets,Which pathways are associated with the APP gene?,1,17,14.785818779841065
OpenTargets,Which pathways are associated with the APP gene?,2,17,13.584549453109503
OpenTargets,Which pathways are associated with the APP gene?,3,17,14.794226529076695
OpenTargets,Which pathways are associated with the APP gene?,4,17,15.529498467221856
OpenTargets,Which pathways are associated with the APP gene?,5,17,12.69171654433012
OpenTargets,Which genes are associated with schizophrenia?,1,7041,20.928352823480964
OpenTargets,Which genes are associated with schizophrenia?,2,7041,21.78209176659584
OpenTargets,Which genes are associated with schizophrenia?,3,7041,18.71159289777279
OpenTargets,Which genes are associated with schizophrenia?,4,7041,16.17435055784881
OpenTargets,Which genes are associated with schizophrenia?,5,7041,15.232390850782394
OpenTargets,Which diseases are treated with valdecoxib?,1,1,15.14367612823844
OpenTargets,Which diseases are treated with valdecoxib?,2,13,11.634443864226341
OpenTargets,Which diseases are treated with valdecoxib?,3,1,13.492437830194831
OpenTargets,Which diseases are treated with valdecoxib?,4,13,13.947154313325882
OpenTargets,Which diseases are treated with valdecoxib?,5,1,13.980127399787307
OpenTargets,What are the known targets of vandetanib?,1,25,15.40278566814959
OpenTargets,What are the known targets of vandetanib?,2,25,13.978030323982239
OpenTargets,What are the known targets of vandetanib?,3,25,14.698890475556254
OpenTargets,What are the known targets of vandetanib?,4,25,15.731472596526146
OpenTargets,What are the known targets of vandetanib?,5,25,15.062219455838203
OpenTargets,Which pathways are associated with the CFTR gene?,1,11,17.456327540799975
OpenTargets,Which pathways are associated with the CFTR gene?,2,11,13.239935191348195
OpenTargets,Which pathways are associated with the CFTR gene?,3,11,12.053002927452326
OpenTargets,Which pathways are associated with the CFTR gene?,4,11,12.331807225942612
OpenTargets,Which pathways are associated with the CFTR gene?,5,11,12.594893842935562
OpenTargets,Which drugs are used to treat tuberculosis?,1,53,24.9879925660789
OpenTargets,Which drugs are used to treat tuberculosis?,2,53,13.889587113633752
OpenTargets,Which drugs are used to treat tuberculosis?,3,53,16.555789202451706
OpenTargets,Which drugs are used to treat tuberculosis?,4,53,16.26812761090696
OpenTargets,Which drugs are used to treat tuberculosis?,5,53,13.745179573073983
OpenTargets,Which drugs are used to treat pancreatic adenocarcinoma?,1,229,23.263040924444795
OpenTargets,Which drugs are used to treat pancreatic adenocarcinoma?,2,460,22.407309604808688
OpenTargets,Which drugs are used to treat pancreatic adenocarcinoma?,3,229,19.829272689297795
OpenTargets,Which drugs are used to treat pancreatic adenocarcinoma?,4,460,18.087095890194178
OpenTargets,Which drugs are used to treat pancreatic adenocarcinoma?,5,229,15.761174019426107
OpenTargets,Which drugs are used to treat chronic myeloid leukemia?,1,246,26.459299452602863
OpenTargets,Which drugs are used to treat chronic myeloid leukemia?,2,246,21.65950546041131
OpenTargets,Which drugs are used to treat chronic myeloid leukemia?,3,246,24.66109573841095
OpenTargets,Which drugs are used to treat chronic myeloid leukemia?,4,246,14.462339939549565
OpenTargets,Which drugs are used to treat chronic myeloid leukemia?,5,246,20.447986852377653
OpenTargets,Which drugs are used to treat Parkinson’s disease?,1,359,29.596537357196212
OpenTargets,Which drugs are used to treat Parkinson’s disease?,2,359,18.12235234118998
OpenTargets,Which drugs are used to treat Parkinson’s disease?,3,359,16.969799783080816
OpenTargets,Which drugs are used to treat Parkinson’s disease?,4,359,18.175822224467993
OpenTargets,Which drugs are used to treat Parkinson’s disease?,5,359,17.918647626414895
OpenTargets,Which drugs are used to treat inflammatory bowel disease?,1,607,29.32226244546473
OpenTargets,Which drugs are used to treat inflammatory bowel disease?,2,607,21.235153367742896
OpenTargets,Which drugs are used to treat inflammatory bowel disease?,3,607,19.43570721335709
OpenTargets,Which drugs are used to treat inflammatory bowel disease?,4,607,23.15418446622789
OpenTargets,Which drugs are used to treat inflammatory bowel disease?,5,607,19.561637280508876
OpenTargets,Which targets are acted on by imatinib?,1,4,17.242416879162192
OpenTargets,Which targets are acted on by imatinib?,2,4,14.991371693089604
OpenTargets,Which targets are acted on by imatinib?,3,4,13.453465467318892
OpenTargets,Which targets are acted on by imatinib?,4,4,17.11230817809701
OpenTargets,Which targets are acted on by imatinib?,5,4,15.050898084416986
OpenTargets,Which biological targets does sorafenib interact with?,1,9,16.71847582794726
OpenTargets,Which biological targets does sorafenib interact with?,2,9,16.078157356008887
OpenTargets,Which biological targets does sorafenib interact with?,3,9,14.29278825595975
OpenTargets,Which biological targets does sorafenib interact with?,4,9,16.75403763912618
OpenTargets,Which biological targets does sorafenib interact with?,5,9,14.763076504692435
OpenTargets,Which biological targets does tofacitinib interact with?,1,4,16.736153883859515
OpenTargets,Which biological targets does tofacitinib interact with?,2,4,13.840023500844836
OpenTargets,Which biological targets does tofacitinib interact with?,3,4,17.86666040867567
OpenTargets,Which biological targets does tofacitinib interact with?,4,4,12.908125000074506
OpenTargets,Which biological targets does tofacitinib interact with?,5,4,14.517389977350831
OpenTargets,Which drugs target EGFR?,1,510,18.537390928715467
OpenTargets,Which drugs target EGFR?,2,510,19.476219795644283
OpenTargets,Which drugs target EGFR?,3,510,17.34404518827796
OpenTargets,Which drugs target EGFR?,4,510,14.831367744132876
OpenTargets,Which drugs target EGFR?,5,510,14.576787158846855
